,0,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2247,576.8628762481949,118.94101336038617,36.864441672416724,-3844.453210868343,153.04983254527312,1216.5751880446321,1055.787408346536,111.23766635096091,27.532591170596504,2.1217202208269157,133.21374043234954,499.18459383715265,291.2441412330786,122.80970094355708,326.5988575759688,-357.6597475169722,0.7336398833093595,343.1280675466959,7377.299492143728
816,-519.9646650266384,152.4873561916172,42.803957176187005,8965.090492450137,175.42399143193146,397.8022312275157,2525.12178397321,106.03608514228497,595.0227869753899,-253.16901287409607,-2.8407548269570384,138.9728271288667,131.42317856695507,134.73481217750773,-3.910438475616985,83.76717623171007,557.1595819213504,694.3919592095765,-69002.94633435746
2153,-268.6372573529419,201.44600216819657,100.60879936239141,7544.404518271235,133.97581273685432,354.7816763741197,1583.8448995022727,109.95798779787806,496.7381465979645,-93.22608406500801,15.624221027793382,-69.81950739885905,287.68565046522025,273.2242143371216,30.448455092515772,194.7249195376287,244.07465653410483,366.9016708268362,-41121.42817497135
1162,221.91211053156798,132.3903982386584,12.575262636846986,-487.0487449562335,136.09080761220673,235.23217530761028,744.4724633329997,114.82584188111639,-83.44380896619948,110.4801862487494,184.10652178209267,1220.2685670829323,230.93071166577954,-9.886667343883516,314.08760863132244,-142.79692090799915,2.4286675711581087,86.15304661532701,7047.470826511791
480,949.5330686519178,141.9080662458753,106.63325636122603,-5722.261554347571,72.59081063364277,549.9512986634945,686.233202240283,114.2463434687423,16.245653672864062,111.8486481839033,174.0651987386176,1050.9200958784797,262.4919380271695,-13.923644115592595,196.25465801075495,-41.436894704437336,0.4244309178772235,53.27769169925588,6376.903296245022
1477,-6.375263275414781,231.29822684083229,118.00610832793619,-4684.615844898555,-59.84338250337838,-797.6819369160585,208.07790603703248,110.61812383801382,662.2919466365003,-48.64654847050322,6.2683520306340625,-256.10747602720477,462.97838077083145,171.27197172443505,33.23953221732747,218.9708368792993,1078.4518380959596,361.2196238481259,15333.14522356981
2402,1085.4309837906821,181.32931166092328,113.66560540060493,-8689.863049004165,-41.23579848006169,44.849547472721454,491.65262099283683,116.82832719378015,15.646247253348474,109.62401004902368,187.48810856383318,1324.5086227374688,436.09823708588766,13.882011495170715,230.1432088276689,217.5705122902311,0.25205148152991,-44.09359983128223,8785.391992209572
1575,418.2042070299359,187.88106167026862,112.26385359912867,-2868.1518190132,19.313236260602082,-280.24561387606946,54.18036244837226,112.38512816591498,333.58975988522457,98.93242918810752,81.84045095907435,149.6521729558104,392.69217797180335,94.40885470881626,105.7344584398225,153.30461449324108,327.90646003728745,145.69974768897282,7327.685714346852
215,-1280.5765438168032,203.00677657422003,-2.5231171879352985,-8863.533075339747,-26.773576271455454,224.07779026918502,335.91300945185327,109.5995800198365,506.85007889014867,-115.39629147834461,15.461590415661234,-90.93071908921738,200.75138821429184,324.6420582731474,20.079479493979605,208.76871855811018,377.52689949298946,433.72521637010635,11777.287054021994
2212,475.6255767015614,202.88806273069918,107.34663010410506,-7264.579877288842,-69.01317138854994,-650.6466993829948,471.6022797027049,120.29366713205692,-81.6662813843792,113.6142549326497,193.28339962518686,997.159471769573,519.6985175592872,-41.47420859919609,340.2799556786904,219.4084580378862,113.99932453029778,-115.1814984760316,12123.165142646023
1889,530.0095141107541,206.8581240180575,120.39240359729574,4331.206402854384,60.35381296776123,900.9027099357932,995.7870847036518,111.23480327254258,521.5767990890279,0.09934504817913137,24.751095276726673,-74.40822244160813,575.9250038288171,99.3682856295998,58.119658406075125,223.92933718250973,0.18865439748276658,310.74719716935846,-13664.457670411328
1674,-436.9609126078078,209.07027235659083,97.38687915356371,-2515.5315385383205,-43.473954411955305,257.217952797464,-277.4744383628343,114.29860945684987,370.63837645114165,109.63981240788894,110.11807009150026,740.2658102265403,364.7196910456602,-3.817688166976623,95.27313682917752,211.081342459089,0.5667005103920374,66.4526359777185,14071.93884412069
1943,-1344.165625289537,211.07122165797423,19.83257556254651,796.3052756531764,15.726619935433632,396.99113339115445,961.346112517233,109.76105956443811,633.2300680838099,-108.71634288862445,5.8370418551046015,162.54484830660715,217.26602978938863,136.34950477753148,17.600753779002076,222.8514073939769,348.59380739509766,392.34091147610184,12839.271208882943
2005,304.7056392470777,183.15630381676837,114.23788974066959,9006.288412370415,147.1213431706097,50.661602502866,1812.9053238349647,109.72449004714822,495.2245817529743,-105.71603337667172,12.852604401020983,-147.1804359549523,286.22762104531114,118.39981633915558,22.629073243037894,231.102802376851,472.98767232884,426.82255784153983,-62999.92651573348
2278,1037.1921312974816,118.53790921125966,86.351696431973,8069.32674133706,186.42310612012187,414.8654460456813,720.6034578285409,113.32632508658584,-90.54982482335808,111.17943966188594,178.83703063804825,1389.6139155818198,378.5535735191373,54.26719607951213,339.4847184445417,-325.92418486044534,2.940388399224147,100.73043591008948,-52465.126237048265
695,444.15827334782733,243.5698280094964,110.38511692884208,-5961.918650274615,-78.16241249974263,129.4126698162152,316.47950648746206,121.45165637425913,-68.20855779607979,115.5901620028398,192.97673758937134,1139.8965674899673,912.757205649738,138.38864268234732,358.1688929621473,83.03587228655189,14.522743909649202,-163.44213186018203,14977.730344476528
